1.1587 	WARNING 	Speech-to-text recognition module not available (use command `pip install SpeechRecognition` to get it. Transcription will be unavailable.
1.3532 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
12.6176 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1200]. Using actual size
13.3313 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f2c73bcee80>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f2c54059550>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.3314 	EXP 	window1: mouseVisible = True
13.3314 	EXP 	window1: recordFrameIntervals = False
13.4978 	EXP 	window1: recordFrameIntervals = True
13.6813 	EXP 	window1: recordFrameIntervals = False
13.6834 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), texRes=128, units='norm', win=Window(...))
13.6845 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), texRes=128, units='norm', win=Window(...))
13.6878 	EXP 	Created imagePres = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imagePres', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='norm', win=Window(...))
13.7906 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thanks!', units='norm', win=Window(...), wrapWidth=1)
13.7919 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), texRes=128, units='norm', win=Window(...))
13.7964 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0.5, 0.5, 0.5]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Hello World', units='norm', win=Window(...), wrapWidth=1)
13.7964 	EXP 	launchScan: vol: 5  TR: 2.000s  skip: 0  sync: 't'
13.8043 	EXP 	window1: mouseVisible = True
13.8313 	EXP 	unnamed RatingScale: flipVert = False
25.4571 	DATA 	Keypress: return
25.4741 	EXP 	window1: mouseVisible = False
25.4904 	DATA 	EmulatedKey: t
25.4905 	EXP 	launchScan: start of scan
25.5236 	EXP 	unnamed TextStim: text = '0 volumes\n0.000 seconds'
27.4904 	DATA 	EmulatedKey: t
27.5937 	EXP 	Imported ./runOne.xlsx as conditions, 600 conditions, 3 params
27.6009 	EXP 	Created sequence: sequential, trialTypes=600, nReps=1, seed=None
27.6014 	EXP 	New trial (rep=0, index=0): {'Stimuli': '7_1_5.png', 'Condition': 'bee', 'corrAns': None}
27.6228 	EXP 	window1: recordFrameIntervals = False
27.6423 	EXP 	image: autoDraw = False
27.6423 	EXP 	imagePres: pos = array([0., 0.])
27.6423 	EXP 	imagePres: image = '../img/7_1_5.png'
27.6423 	EXP 	image_2: autoDraw = True
27.6423 	EXP 	imagePres: autoDraw = True
27.6427 	EXP 	window1: recordFrameIntervals = False
28.5603 	EXP 	New trial (rep=0, index=1): {'Stimuli': '7_1_8.png', 'Condition': 'bee', 'corrAns': None}
28.5784 	EXP 	window1: recordFrameIntervals = False
28.5939 	EXP 	image_2: autoDraw = False
28.5939 	EXP 	imagePres: autoDraw = False
28.5939 	EXP 	image_2: autoDraw = False
28.5939 	EXP 	imagePres: autoDraw = False
28.5939 	EXP 	imagePres: pos = array([0., 0.])
28.5939 	EXP 	imagePres: image = '../img/7_1_8.png'
28.5939 	EXP 	image_2: autoDraw = True
28.5939 	EXP 	imagePres: autoDraw = True
28.5943 	EXP 	window1: recordFrameIntervals = False
29.4904 	DATA 	EmulatedKey: t
29.5112 	EXP 	New trial (rep=0, index=2): {'Stimuli': '7_1_2.png', 'Condition': 'bee', 'corrAns': None}
29.5305 	EXP 	window1: recordFrameIntervals = False
29.5438 	EXP 	image_2: autoDraw = False
29.5438 	EXP 	imagePres: autoDraw = False
29.5438 	EXP 	image_2: autoDraw = False
29.5438 	EXP 	imagePres: autoDraw = False
29.5438 	EXP 	imagePres: pos = array([0., 0.])
29.5438 	EXP 	imagePres: image = '../img/7_1_2.png'
29.5438 	EXP 	image_2: autoDraw = True
29.5438 	EXP 	imagePres: autoDraw = True
29.5440 	EXP 	window1: recordFrameIntervals = False
30.4628 	EXP 	New trial (rep=0, index=3): {'Stimuli': '7_1_12.png', 'Condition': 'bee', 'corrAns': None}
30.4875 	EXP 	window1: recordFrameIntervals = False
30.4945 	EXP 	image_2: autoDraw = False
30.4945 	EXP 	imagePres: autoDraw = False
30.4945 	EXP 	image_2: autoDraw = False
30.4945 	EXP 	imagePres: autoDraw = False
30.4945 	EXP 	imagePres: pos = array([0., 0.])
30.4945 	EXP 	imagePres: image = '../img/7_1_12.png'
30.4945 	EXP 	image_2: autoDraw = True
30.4945 	EXP 	imagePres: autoDraw = True
30.4947 	EXP 	window1: recordFrameIntervals = False
31.4289 	EXP 	New trial (rep=0, index=4): {'Stimuli': '36_1_4.png', 'Condition': 'key', 'corrAns': 'right'}
31.4498 	EXP 	window1: recordFrameIntervals = False
31.4684 	EXP 	image_2: autoDraw = False
31.4684 	EXP 	imagePres: autoDraw = False
31.4684 	EXP 	imagePres: pos = array([0., 0.])
31.4684 	EXP 	imagePres: image = '../img/36_1_4.png'
31.4684 	EXP 	image_2: autoDraw = True
31.4684 	EXP 	imagePres: autoDraw = True
31.4904 	DATA 	EmulatedKey: t
31.4908 	EXP 	window1: recordFrameIntervals = False
32.3795 	EXP 	New trial (rep=0, index=5): {'Stimuli': '36_1_7.png', 'Condition': 'key', 'corrAns': None}
32.3929 	EXP 	window1: recordFrameIntervals = False
32.4128 	EXP 	image_2: autoDraw = False
32.4128 	EXP 	imagePres: autoDraw = False
32.4128 	EXP 	image_2: autoDraw = False
32.4128 	EXP 	imagePres: autoDraw = False
32.4128 	EXP 	imagePres: pos = array([0., 0.])
32.4128 	EXP 	imagePres: image = '../img/36_1_7.png'
32.4128 	EXP 	image_2: autoDraw = True
32.4128 	EXP 	imagePres: autoDraw = True
32.4134 	EXP 	window1: recordFrameIntervals = False
33.3302 	EXP 	New trial (rep=0, index=6): {'Stimuli': '36_1_11.png', 'Condition': 'key', 'corrAns': None}
33.3550 	EXP 	window1: recordFrameIntervals = False
33.3690 	EXP 	image_2: autoDraw = False
33.3690 	EXP 	imagePres: autoDraw = False
33.3690 	EXP 	image_2: autoDraw = False
33.3690 	EXP 	imagePres: autoDraw = False
33.3690 	EXP 	imagePres: pos = array([0., 0.])
33.3690 	EXP 	imagePres: image = '../img/36_1_11.png'
33.3690 	EXP 	image_2: autoDraw = True
33.3690 	EXP 	imagePres: autoDraw = True
33.3692 	EXP 	window1: recordFrameIntervals = False
33.4904 	DATA 	EmulatedKey: t
34.2813 	EXP 	New trial (rep=0, index=7): {'Stimuli': '36_1_14.png', 'Condition': 'key', 'corrAns': None}
34.3011 	EXP 	window1: recordFrameIntervals = False
34.3143 	EXP 	image_2: autoDraw = False
34.3143 	EXP 	imagePres: autoDraw = False
34.3143 	EXP 	image_2: autoDraw = False
34.3143 	EXP 	imagePres: autoDraw = False
34.3143 	EXP 	imagePres: pos = array([0., 0.])
34.3143 	EXP 	imagePres: image = '../img/36_1_14.png'
34.3143 	EXP 	image_2: autoDraw = True
34.3143 	EXP 	imagePres: autoDraw = True
34.3145 	EXP 	window1: recordFrameIntervals = False
35.2500 	EXP 	New trial (rep=0, index=8): {'Stimuli': '36_1_5.png', 'Condition': 'key', 'corrAns': None}
35.2793 	EXP 	window1: recordFrameIntervals = False
35.2982 	EXP 	image_2: autoDraw = False
35.2982 	EXP 	imagePres: autoDraw = False
35.2982 	EXP 	imagePres: pos = array([0., 0.])
35.2982 	EXP 	imagePres: image = '../img/36_1_5.png'
35.2982 	EXP 	image_2: autoDraw = True
35.2982 	EXP 	imagePres: autoDraw = True
35.2985 	EXP 	window1: recordFrameIntervals = False
36.2003 	EXP 	New trial (rep=0, index=9): {'Stimuli': '36_1_2.png', 'Condition': 'key', 'corrAns': None}
36.2188 	EXP 	window1: recordFrameIntervals = False
36.2324 	EXP 	image_2: autoDraw = False
36.2324 	EXP 	imagePres: autoDraw = False
36.2324 	EXP 	image_2: autoDraw = False
36.2324 	EXP 	imagePres: autoDraw = False
36.2324 	EXP 	imagePres: pos = array([0., 0.])
36.2324 	EXP 	imagePres: image = '../img/36_1_2.png'
36.2324 	EXP 	image_2: autoDraw = True
36.2324 	EXP 	imagePres: autoDraw = True
36.2326 	EXP 	window1: recordFrameIntervals = False
37.1518 	EXP 	New trial (rep=0, index=10): {'Stimuli': '30_1_10.png', 'Condition': 'dolphin', 'corrAns': 'right'}
37.1680 	EXP 	window1: recordFrameIntervals = False
37.1831 	EXP 	image_2: autoDraw = False
37.1831 	EXP 	imagePres: autoDraw = False
37.1831 	EXP 	image_2: autoDraw = False
37.1831 	EXP 	imagePres: autoDraw = False
37.1831 	EXP 	imagePres: pos = array([0., 0.])
37.1831 	EXP 	imagePres: image = '../img/30_1_10.png'
37.1831 	EXP 	image_2: autoDraw = True
37.1831 	EXP 	imagePres: autoDraw = True
37.1837 	EXP 	window1: recordFrameIntervals = False
38.1024 	EXP 	New trial (rep=0, index=11): {'Stimuli': '30_1_8.png', 'Condition': 'dolphin', 'corrAns': None}
38.1204 	EXP 	window1: recordFrameIntervals = False
38.1339 	EXP 	image_2: autoDraw = False
38.1339 	EXP 	imagePres: autoDraw = False
38.1339 	EXP 	image_2: autoDraw = False
38.1339 	EXP 	imagePres: autoDraw = False
38.1339 	EXP 	imagePres: pos = array([0., 0.])
38.1339 	EXP 	imagePres: image = '../img/30_1_8.png'
38.1339 	EXP 	image_2: autoDraw = True
38.1339 	EXP 	imagePres: autoDraw = True
38.1341 	EXP 	window1: recordFrameIntervals = False
39.0525 	EXP 	New trial (rep=0, index=12): {'Stimuli': '3_1_3.png', 'Condition': 'cockroach', 'corrAns': 'right'}
39.0736 	EXP 	window1: recordFrameIntervals = False
39.0846 	EXP 	image_2: autoDraw = False
39.0846 	EXP 	imagePres: autoDraw = False
39.0846 	EXP 	image_2: autoDraw = False
39.0846 	EXP 	imagePres: autoDraw = False
39.0846 	EXP 	imagePres: pos = array([0., 0.])
39.0846 	EXP 	imagePres: image = '../img/3_1_3.png'
39.0846 	EXP 	image_2: autoDraw = True
39.0846 	EXP 	imagePres: autoDraw = True
39.0858 	EXP 	window1: recordFrameIntervals = False
40.0037 	EXP 	New trial (rep=0, index=13): {'Stimuli': '3_1_7.png', 'Condition': 'cockroach', 'corrAns': None}
40.0260 	EXP 	window1: recordFrameIntervals = False
40.0354 	EXP 	image_2: autoDraw = False
40.0354 	EXP 	imagePres: autoDraw = False
40.0354 	EXP 	image_2: autoDraw = False
40.0354 	EXP 	imagePres: autoDraw = False
40.0354 	EXP 	imagePres: pos = array([0., 0.])
40.0354 	EXP 	imagePres: image = '../img/3_1_7.png'
40.0354 	EXP 	image_2: autoDraw = True
40.0354 	EXP 	imagePres: autoDraw = True
40.0357 	EXP 	window1: recordFrameIntervals = False
40.9545 	EXP 	New trial (rep=0, index=14): {'Stimuli': '3_1_10.png', 'Condition': 'cockroach', 'corrAns': None}
40.9725 	EXP 	window1: recordFrameIntervals = False
40.9861 	EXP 	image_2: autoDraw = False
40.9861 	EXP 	imagePres: autoDraw = False
40.9861 	EXP 	image_2: autoDraw = False
40.9861 	EXP 	imagePres: autoDraw = False
40.9861 	EXP 	imagePres: pos = array([0., 0.])
40.9861 	EXP 	imagePres: image = '../img/3_1_10.png'
40.9861 	EXP 	image_2: autoDraw = True
40.9861 	EXP 	imagePres: autoDraw = True
40.9864 	EXP 	window1: recordFrameIntervals = False
41.9052 	EXP 	New trial (rep=0, index=15): {'Stimuli': '3_1_13.png', 'Condition': 'cockroach', 'corrAns': None}
41.9225 	EXP 	window1: recordFrameIntervals = False
41.9376 	EXP 	image_2: autoDraw = False
41.9376 	EXP 	imagePres: autoDraw = False
41.9376 	EXP 	image_2: autoDraw = False
41.9376 	EXP 	imagePres: autoDraw = False
41.9376 	EXP 	imagePres: pos = array([0., 0.])
41.9376 	EXP 	imagePres: image = '../img/3_1_13.png'
41.9376 	EXP 	image_2: autoDraw = True
41.9376 	EXP 	imagePres: autoDraw = True
41.9380 	EXP 	window1: recordFrameIntervals = False
42.8561 	EXP 	New trial (rep=0, index=16): {'Stimuli': '3_1_9.png', 'Condition': 'cockroach', 'corrAns': None}
42.8706 	EXP 	window1: recordFrameIntervals = False
42.8877 	EXP 	image_2: autoDraw = False
42.8877 	EXP 	imagePres: autoDraw = False
42.8877 	EXP 	image_2: autoDraw = False
42.8877 	EXP 	imagePres: autoDraw = False
42.8877 	EXP 	imagePres: pos = array([0., 0.])
42.8877 	EXP 	imagePres: image = '../img/3_1_9.png'
42.8877 	EXP 	image_2: autoDraw = True
42.8877 	EXP 	imagePres: autoDraw = True
42.8879 	EXP 	window1: recordFrameIntervals = False
43.8086 	EXP 	New trial (rep=0, index=17): {'Stimuli': '3_1_5.png', 'Condition': 'cockroach', 'corrAns': None}
43.8335 	EXP 	window1: recordFrameIntervals = False
43.8573 	EXP 	image_2: autoDraw = False
43.8573 	EXP 	imagePres: autoDraw = False
43.8573 	EXP 	image_2: autoDraw = False
43.8573 	EXP 	imagePres: autoDraw = False
43.8573 	EXP 	imagePres: pos = array([0., 0.])
43.8573 	EXP 	imagePres: image = '../img/3_1_5.png'
43.8573 	EXP 	image_2: autoDraw = True
