Stimuli,Condition,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_2.keys,session,participant,date,exp_name,frameRate,
23_2_2.png,fly,None,0,13,13,13,,['right'],0,[8.988380432128906e-05],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
23_2_3.png,fly,None,0,14,14,14,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_9.png,cockroach,right,0,15,15,15,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_10.png,cockroach,None,0,16,16,16,,['right'],0,[0.00015687942504882812],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_11.png,cockroach,None,0,17,17,17,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_12.png,cockroach,None,0,18,18,18,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
39_2_1.png,umbrella,right,0,19,19,19,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
39_2_2.png,umbrella,None,0,20,20,20,,['right'],0,[8.893013000488281e-05],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
30_2_1.png,dolphin,right,0,21,21,21,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
30_2_2.png,dolphin,None,0,22,22,22,,['right'],0,[0.00013709068298339844],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
30_2_3.png,dolphin,None,0,23,23,23,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
30_2_4.png,dolphin,None,0,24,24,24,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_7.png,cat,right,0,25,25,25,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_8.png,cat,None,0,26,26,26,,['right'],0,[0.00018787384033203125],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_9.png,cat,None,0,27,27,27,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_10.png,cat,None,0,28,28,28,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_1.png,fish,right,0,29,29,29,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_2.png,fish,None,0,30,30,30,,['right'],0,[0.00022602081298828125],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_3.png,fish,None,0,31,31,31,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_4.png,fish,None,0,32,32,32,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_5.png,fish,None,0,33,33,33,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_6.png,fish,None,0,34,34,34,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_1.png,sheep,right,0,35,35,35,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_2.png,sheep,None,0,36,36,36,,['right'],0,[0.00013899803161621094],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_1.png,airplane,right,0,37,37,37,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_2.png,airplane,None,0,38,38,38,,['right'],0,[0.0002639293670654297],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_3.png,airplane,None,0,39,39,39,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_4.png,airplane,None,0,40,40,40,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_5.png,airplane,None,0,41,41,41,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_6.png,airplane,None,0,42,42,42,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
35_2_1.png,hammer,right,0,43,43,43,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
35_2_2.png,hammer,None,0,44,44,44,,['right'],0,[0.0001819133758544922],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
15_2_1.png,horse,right,0,45,45,45,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
15_2_2.png,horse,None,0,46,46,46,,['right'],0,[0.0001220703125],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_7.png,grasshoper,right,0,47,47,47,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_8.png,grasshoper,None,0,48,48,48,,['right'],0,[8.392333984375e-05],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_9.png,grasshoper,None,0,49,49,49,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_10.png,grasshoper,None,0,50,50,50,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_1.png,peacock,right,0,51,51,51,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_2.png,peacock,None,0,52,52,52,,['right'],0,[0.0001571178436279297],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_3.png,peacock,None,0,53,53,53,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_1.png,chicken,right,0,54,54,54,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_2.png,chicken,None,0,55,55,55,,['right'],0,[0.00013399124145507812],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_3.png,chicken,None,0,56,56,56,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_1.png,bird,right,0,57,57,57,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_2.png,bird,None,0,58,58,58,,['right'],0,[0.00010204315185546875],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_3.png,bird,None,0,59,59,59,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_4.png,bird,None,0,60,60,60,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_5.png,bird,None,0,61,61,61,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_6.png,bird,None,0,62,62,62,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_7.png,turtle,right,0,63,63,63,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_8.png,turtle,None,0,64,64,64,,['right'],0,[0.0001499652862548828],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_9.png,turtle,None,0,65,65,65,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_10.png,turtle,None,0,66,66,66,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_1.png,beatle,right,0,67,67,67,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_2.png,beatle,None,0,68,68,68,,['right'],0,[9.393692016601562e-05],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_1.png,key,right,0,69,69,69,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_2.png,key,None,0,70,70,70,,['right'],0,[0.00012612342834472656],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_3.png,key,None,0,71,71,71,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_4.png,key,None,0,72,72,72,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_5.png,key,None,0,73,73,73,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_6.png,key,None,0,74,74,74,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_1.png,cellphone,right,0,75,75,75,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_2.png,cellphone,None,0,76,76,76,,['right'],0,[0.000125885009765625],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_10.png,key,right,0,77,77,77,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_11.png,key,None,0,78,78,78,,['right'],0,[0.00023794174194335938],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_3.png,beatle,right,0,79,79,79,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_4.png,beatle,None,0,80,80,80,,['right'],0,[0.0002319812774658203],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_5.png,beatle,None,0,81,81,81,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_1.png,turtle,right,0,82,82,82,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_2.png,turtle,None,0,83,83,83,,['right'],0,[0.0001251697540283203],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_3.png,turtle,None,0,84,84,84,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_4.png,turtle,None,0,85,85,85,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_5.png,turtle,None,0,86,86,86,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_6.png,turtle,None,0,87,87,87,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_6.png,chicken,right,0,88,88,88,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_7.png,chicken,None,0,89,89,89,,['right'],0,[0.0001251697540283203],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_8.png,chicken,None,0,90,90,90,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_9.png,chicken,None,0,91,91,91,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_10.png,chicken,None,0,92,92,92,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_11.png,chicken,None,0,93,93,93,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_13.png,cellphone,right,0,94,94,94,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_14.png,cellphone,None,0,95,95,95,,['right'],0,[0.0001277923583984375],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_15.png,cellphone,None,0,96,96,96,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_3.png,sheep,right,0,97,97,97,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_4.png,sheep,None,0,98,98,98,,['right'],0,[8.296966552734375e-05],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_5.png,sheep,None,0,99,99,99,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_6.png,sheep,None,0,100,100,100,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_1.png,cat,right,0,101,101,101,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_2.png,cat,None,0,102,102,102,,['right'],0,[0.00017595291137695312],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_3.png,cat,None,0,103,103,103,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_4.png,cat,None,0,104,104,104,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_5.png,cat,None,0,105,105,105,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
14_2_6.png,cat,None,0,106,106,106,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
12_2_7.png,mouse,right,0,107,107,107,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
12_2_8.png,mouse,None,0,108,108,108,,['right'],0,[8.606910705566406e-05],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
27_2_7.png,rabbit,right,0,109,109,109,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
27_2_8.png,rabbit,None,0,110,110,110,,['right'],0,[0.00013303756713867188],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_10.png,peacock,right,0,111,111,111,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_11.png,peacock,None,0,112,112,112,,['right'],0,[0.0002970695495605469],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_12.png,peacock,None,0,113,113,113,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_13.png,peacock,None,0,114,114,114,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_14.png,peacock,None,0,115,115,115,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_15.png,peacock,None,0,116,116,116,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
30_2_6.png,dolphin,right,0,117,117,117,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
30_2_7.png,dolphin,None,0,118,118,118,,['right'],0,[0.000164031982421875],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_7.png,bird,right,0,119,119,119,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_8.png,bird,None,0,120,120,120,,['right'],0,[0.0001068115234375],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_9.png,bird,None,0,121,121,121,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
23_2_4.png,fly,right,0,122,122,122,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
23_2_5.png,fly,None,0,123,123,123,,['right'],0,[0.00011706352233886719],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
23_2_6.png,fly,None,0,124,124,124,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
23_2_7.png,fly,None,0,125,125,125,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_1.png,cockroach,right,0,126,126,126,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_2.png,cockroach,None,0,127,127,127,,['right'],0,[0.00015091896057128906],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_3.png,cockroach,None,0,128,128,128,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_4.png,cockroach,None,0,129,129,129,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_5.png,cockroach,None,0,130,130,130,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
3_2_6.png,cockroach,None,0,131,131,131,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
39_2_3.png,umbrella,right,0,132,132,132,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
39_2_4.png,umbrella,None,0,133,133,133,,['right'],0,[0.00016498565673828125],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
39_2_5.png,umbrella,None,0,134,134,134,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
39_2_6.png,umbrella,None,0,135,135,135,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_7.png,fish,right,0,136,136,136,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_8.png,fish,None,0,137,137,137,,['right'],0,[0.00013113021850585938],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
17_2_9.png,fish,None,0,138,138,138,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_1.png,grasshoper,right,0,139,139,139,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_2.png,grasshoper,None,0,140,140,140,,"['right', 'right']",0,[0.00011992454528808594],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_3.png,grasshoper,None,0,141,141,141,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_4.png,grasshoper,None,0,142,142,142,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_5.png,grasshoper,None,0,143,143,143,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
21_2_6.png,grasshoper,None,0,144,144,144,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_13.png,turtle,right,0,145,145,145,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_14.png,turtle,None,0,146,146,146,,['right'],0,[0.0002868175506591797],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_15.png,turtle,None,0,147,147,147,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_7.png,airplane,right,0,148,148,148,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_8.png,airplane,None,0,149,149,149,,['right'],0,[9.489059448242188e-05],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
31_2_9.png,airplane,None,0,150,150,150,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
35_2_3.png,hammer,right,0,151,151,151,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
35_2_4.png,hammer,None,0,152,152,152,,['right'],0,[0.00014901161193847656],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
35_2_5.png,hammer,None,0,153,153,153,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
35_2_6.png,hammer,None,0,154,154,154,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
35_2_7.png,hammer,None,0,155,155,155,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
35_2_8.png,hammer,None,0,156,156,156,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
15_2_3.png,horse,right,0,157,157,157,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
15_2_4.png,horse,None,0,158,158,158,,['right'],0,[0.00011301040649414062],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
15_2_5.png,horse,None,0,159,159,159,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
15_2_6.png,horse,None,0,160,160,160,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_14.png,bird,right,0,161,161,161,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
9_2_15.png,bird,None,0,162,162,162,,['right'],0,[0.00018286705017089844],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_6.png,beatle,right,0,163,163,163,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_7.png,beatle,None,0,164,164,164,,"['right', 'right']",0,[0.0001590251922607422],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_8.png,beatle,None,0,165,165,165,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_9.png,beatle,None,0,166,166,166,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_7.png,key,right,0,167,167,167,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_8.png,key,None,0,168,168,168,,['right'],0,[0.00011706352233886719],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_9.png,key,None,0,169,169,169,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_7.png,cellphone,right,0,170,170,170,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_8.png,cellphone,None,0,171,171,171,,['right'],0,[0.00013589859008789062],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_9.png,cellphone,None,0,172,172,172,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_10.png,cellphone,None,0,173,173,173,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_11.png,cellphone,None,0,174,174,174,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
38_2_12.png,cellphone,None,0,175,175,175,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_12.png,key,right,0,176,176,176,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_13.png,key,None,0,177,177,177,,['right'],0,[0.0001239776611328125],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_14.png,key,None,0,178,178,178,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
36_2_15.png,key,None,0,179,179,179,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_10.png,beatle,right,0,180,180,180,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_11.png,beatle,None,0,181,181,181,,['right'],0,[0.0001800060272216797],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_12.png,beatle,None,0,182,182,182,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_13.png,beatle,None,0,183,183,183,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_14.png,beatle,None,0,184,184,184,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
20_2_15.png,beatle,None,0,185,185,185,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_11.png,turtle,right,0,186,186,186,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
19_2_12.png,turtle,None,0,187,187,187,,['right'],0,[0.00015306472778320312],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_12.png,chicken,right,0,188,188,188,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_13.png,chicken,None,0,189,189,189,,['right'],0,[0.00010609626770019531],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_14.png,chicken,None,0,190,190,190,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
11_2_15.png,chicken,None,0,191,191,191,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_6.png,peacock,right,0,192,192,192,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_7.png,peacock,None,0,193,193,193,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_8.png,peacock,None,0,194,194,194,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
24_2_9.png,peacock,None,0,195,195,195,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_7.png,sheep,right,0,196,196,196,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_8.png,sheep,None,0,197,197,197,,['right'],0,[0.00010395050048828125],,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
26_2_9.png,sheep,None,0,198,198,198,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
8_2_12.png,butterfly,right,0,199,199,199,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
8_2_13.png,butterfly,None,0,200,200,200,,None,0,,,002,S003,2022_May_26_1434,DecoderConst_fMRI,59.94988815596704,
